"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","target"
0.595274500757925,0.480196518529602,0.771343249236434,0.663651893328272,0.832497473167445,0.510450094071108,0.592583930592229,0.346778019371417,0.574309459789783,0.430909230532944,0.688204082283019,0.386238620028749,1
0.453110788901338,0.601336725023692,0.688637504706916,0.666669830122426,0.63268518072869,0.658864392879541,0.465579026782346,0.226215655267839,0.641280511226735,0.590660804791891,0.487157220478338,0.508072831816004,1
0.611820338759639,0.335842186642725,0.361151207062466,0.320413780013286,0.555197574240747,0.366153697718173,0.487944172010562,0.650390393358371,0.590543702203443,0.451117339886346,0.672955273347249,0.428064206995688,2
0.668407137678772,0.049718190433438,0.184453579348144,0.043845496820727,0.676194830822544,0.0106613922524,0.598281026027914,0.62690254991105,0.780004888780249,0.58983220703425,0.494697706039506,0.350436032582655,1
0.848306201805839,0.847039752606115,0.547095309819673,0.869061402676283,0.188622033979882,0.917352501326644,0.765273481705017,0.376329314093694,0.729217445961518,0.572918906465981,0.509838163981793,0.403195975083852,1
0.767155473538522,0.994952366701581,0.691341366470022,0.918487235456012,0.316989940799923,1,0.779498302527348,0.530342458983989,0.890236407444914,0.769739671325449,0.27912596865257,0.394873023478678,1
0.628264021617347,0.51352785675096,0.514097736496381,0.62343171680744,0.468238918034365,0.600149548941097,0.507812146359864,0.489166831389603,0.732587212347662,0.687693902626325,0.382022233198957,0.518761284139914,2
0.788568509853028,0.674592248989974,0.499654826157901,0.559122615545221,0.429527843288251,0.666771190120122,0.783195020746888,0.365383474995058,1,0.944063891875288,0.0675759652002104,0.457244849065644,1
0.859605878863771,0.488261758691206,0.480110821722941,0.448192085033691,0.677431775521009,0.378291282743982,0.919377593360996,0.529912532120973,0.951901386318399,0.766698663799724,0.27696957142933,0.331859127934835,1
0.868335200685428,0.457945533443064,0.68586565415673,0.50764259276834,0.871155604755258,0.409194847797771,0.840181063749529,0.55891974698557,0.838544540280057,0.57799646751651,0.489180834621329,0.322501197891711,1
0.402448428128913,0.0541922290388548,0.46812162671018,0.315137135807156,0.835495981132984,0.149273964011771,0.259075820445115,0.458029748962246,0.669713307958236,0.685658884963907,0.401833468772075,0.528700047915668,2
0.536769261187636,0.339797496134471,0.542137358269528,0.455271899022492,0.704827453434086,0.380158232427999,0.509815164089023,0.396016999406997,0.717617068827042,0.88604285056059,0.156907110268381,0.673655965500719,1
0.787632636920846,0.56125492543269,0.495602171457261,0.63123279870931,0.464797612744862,0.565425732066188,0.727423613730668,0.685313303024313,0.850906170339072,0.748022577177085,0.310191898107576,0.434815524676569,1
0.794921900744744,0.364207691156666,0.402028157817665,0.364216570181266,0.596751215286134,0.351034782189204,0.714485099962278,0.585851947025104,0.914076195132172,0.732978805099063,0.322206111208485,0.36225682798275,1
0.464950899624333,0.226425258117612,0.478845288900046,0.439422985669545,0.734307166578428,0.276945342274109,0.425209354960392,0.186850168017395,0.63575828473653,0.616595223467977,0.468094350345502,0.521221447053187,2
0.427469847755882,0.273579729662327,0.201006234048785,0.298182594666414,0.422443086104828,0.291273095663081,0.435032063372312,0.236069381300652,0.548790026888291,0.474174473967133,0.621488551442821,0.485079060852899,1
0.740753311803862,0.498781235971869,0.310949332663905,0.421680744044794,0.355335226452327,0.515965410777172,0.633140324405885,0.572543981023918,0.577577958585047,0.509683612348334,0.59864455031682,0.500718255869669,1
0.647817834310947,0.736286099057309,0.327057445295176,0.520106292113505,0.129734802907061,0.783139562931159,0.549162580158431,0.721160308361336,0.804110067395328,0.66661803102442,0.409901368727991,0.396665069477719,1
0.675090291965992,0.603795700533692,0.580613781850132,0.525592198918098,0.525052702507581,0.655058131120652,0.600906450396077,0.435807471832378,0.568509271222544,0.722400552910459,0.344513668690281,0.739463344513656,2
0.418875634350491,0.534056062646516,0.471312392786913,0.652984720508684,0.3886653511094,0.632746393940856,0.336488117691437,0.451645582130856,0.529119670356532,0.489126094301951,0.614058010272099,0.568787733588884,1
0.677153825874909,0.463319866327498,0.147347391322539,0.289731422606055,0.306435000240651,0.406797240580829,0.665782723500566,0.524773176517098,0.57354122289346,0.373183842727692,0.746718930087052,0.393186391950168,1
0.652199301390628,0.590159110180059,0.298711350989498,0.414501281199582,0.281546902825239,0.592213806744175,0.615764239909468,0.552623542202016,0.631008834724308,0.670515281830748,0.399687694195255,0.612898897939626,1
0.817402623080472,0.6929672302858,0.554814652106606,0.828480592198918,0.386350291187371,0.716344252014087,0.694251225952471,1,0.925288961832594,0.865696513592382,0.161278329270171,0.48930426449449,2
0.915069531404468,0.742056960446905,0.390344546253295,0.651048685584132,0.282278481012658,0.675710357470211,0.890049038098831,0.918511563550109,0.87310123267102,0.859956227921978,0.161756348359067,0.540820316243412,1
0.832112963817307,0.325427702129782,0.368028534370947,0.466309196165892,0.561660971266304,0.316276713782623,0.762417955488495,0.348843644989128,0.870841917798652,0.667700814007065,0.417637310983285,0.269041686631528,1
0.778923087062545,0.427811860940695,0.274700849336848,0.40991268862105,0.382562448861722,0.415842539437503,0.703775933609959,0.608129076892666,0.734745259629151,0.605350944555368,0.484796337311514,0.395064686152372,1
0.798737889672445,0.613067983440571,0,0,0.131376040814362,0.497312943219644,0.816352319879291,0.607461949001779,0.85868980689318,0.799424051604976,0.257907232428815,0.463402012458074,2
0.575812298161207,0.707122549753105,0.130763357181708,0.1429818733985,0.0930644462626944,0.67270973032949,0.598386646548472,0.489086281873888,0.77004574501519,0.750909998464138,0.317494967521259,0.502572592237662,1
0.852883411322744,0.469404957853259,0.338866574620309,0.578993072031888,0.356524041006883,0.486553620531622,0.694236137306677,0.998868353429532,0.728533016726613,0.574185992935033,0.505532805387806,0.484220412074748,1
0.98970210241877,0.544236620280313,0.414140621731308,0.649534972003416,0.42430090965972,0.512835013748854,0.922512259524708,0.628978058904922,0.74230890107204,0.792785286438335,0.25625541091052,0.617522759942501,1
0.854498121663481,0.560855903037558,0.663329986193046,0.81985859352757,0.59551908360206,0.598475565632689,0.72708789136175,0.776853133030243,0.560805950343961,0.473552449700507,0.65429128358748,0.487000958313368,2
0.752016740262308,0.529487256222255,0.793941676080499,0.740993641453924,0.835197574240747,0.527175454677023,0.706137306676726,0.758390986360941,0.581876593218563,0.556293196129627,0.5430721755711,0.552551509343555,1
0.755499901140183,0.31014015661629,0.466010836366679,0.443034070418525,0.620801848197526,0.369916542042549,0.579619011693701,0.640042498517494,0.561315780284248,0.441065120565197,0.676662576947795,0.45782462865357,1
0.638765899953865,0.145169335128934,0.626610811263127,0.435503463984056,0.975261106030707,0.169342467075112,0.561237268955111,0.499550800553469,0.58827740335929,0.564325756412225,0.540039410018218,0.521928174413033,1
0.881918539510973,0.476760935707516,0.405600184092716,0.423763879662143,0.502380035616307,0.451753581938347,0.796024141833271,0.739493971140542,0.485110172154904,0.448667639379512,0.655635048359598,0.575601341638716,2
0.739435180913465,0.324120903785725,0.639377013514079,0.61117016228528,0.837474130047649,0.333783588209754,0.615454168238401,0.858623245700731,0.521678248419876,0.256154968514821,0.882014266214142,0.357872544321993,1
0.575301522441178,0.477291136715048,0.816712689845613,0.621813609186675,0.917331664821678,0.502361908437455,0.570780837419842,0.413614350662186,0.847120857631735,0.848187682383658,0.186326529528301,0.526361284139914,1
0.821564621366902,0.504559229886777,0.741407263294423,0.65497295245326,0.762463300765269,0.546281055526075,0.702591474915126,0.648715161099031,0.442895554701959,0.484303486407618,0.635345793697584,0.612362242453282,1
0.706468727344625,0.637069180507756,0.282880423413246,0.671476701148334,0.0937093901910767,0.7040474697284,0.595258393059223,0.573260525795612,0.690079268079757,0.655052987252342,0.427355439060533,0.524535361763297,2
0.991718842681078,0.897206843234077,0.371872515794318,0.690111037297143,0.0836838812148049,0.865367359737566,1,0.347583514528563,0.496874672626323,0.699969282752265,0.389219076148441,0.745558217537135,1
0.446675014828973,0.800713252531298,0.822507426467512,0.91515611654171,0.578509890744573,0.882840465048965,0.408460958129008,0.494535975489227,0.801592345566924,0.708193825833205,0.358163769339856,0.461806420699569,1
0.361405127529164,0.555957903137314,0.801451822099494,0.685261459618487,0.842022428647062,0.594495634135752,0.337227461335345,0.611840284641234,0.845207249362713,0.575456919060052,0.495577261163074,0.31166746526114,1
0.586294734067093,0.476453189685271,0.516183946278398,0.537833823668976,0.612042162006064,0.471570263881519,0.632640890230102,0.175163075706661,0.522848063693823,0.611391875287974,0.464427678367512,0.678390033540968,2
0.464535688393858,0.757135019202953,0.576063763022468,0.730497295245326,0.382904172883477,0.797602392783058,0.53546963410034,0.144544376358964,0.661501553933722,0.826382276148057,0.209993785751844,0.7415045519885,1
0.665636986752785,0.236710060352137,0.456284255888875,0.123882509253108,0.84591615728931,0.199768440349269,0.631107883817427,0.498811029847796,0.626302336138562,0.654933957917371,0.43380126090813,0.554218974604696,1
0.621333948461082,0.61037458227343,0.487863478515543,0.475605010913922,0.484997352842085,0.608172126007043,0.634635609204074,0.389676813599526,0.680671159688515,0.74016664106896,0.315104872076781,0.614609487302348,1
0.554603572134713,0.364736395830216,0.294851679846032,0.147470817120623,0.441993550560716,0.425230353610883,0.425077329309694,0.576650523818937,0.798816216782484,0.690462294578406,0.383089809164157,0.426928605654049,2
0.629269096421275,0.0582871963688961,0.497994330781139,0.182281484293442,0.90242575925302,0.10169810410536,0.497008675971332,0.708479936746393,0.566029961238957,0.664072339118415,0.433366794669556,0.636612362242453,1
0.673680353259079,0.284039104194723,0.457146667503452,0.378741577299041,0.680555421860711,0.317140238313474,0.58498679743493,0.370147262304803,0.416593916960576,0.491157272308401,0.637295049315636,0.642467656923814,1
0.424204178474923,0.161883385705023,0.399763608217229,0.52585963746797,0.619858497376907,0.246196150320807,0.35569596378725,0.324036370824274,0.40377483674966,0.577081093534019,0.52350526086564,0.767302347867753,1
0.583750741448626,0.484398723128335,0.581492406175474,0.653549397361678,0.633590027434182,0.499459694148295,0.556993587325538,0.604521644593793,0.457261584663198,0.480241130394717,0.634734991528439,0.598524197412554,2
0.731242997429645,0.241952217068183,0.554239362369775,0.36536015943817,0.849054242672186,0.218852814897004,0.756058091286307,0.302871120774857,0.309480741697804,0.609074642911995,0.494052380269497,0.867163392429324,1
0.769360047452712,0.441513292433538,0.447392368520146,0.51064534497485,0.568176348847283,0.404187370350716,0.751904941531498,0.689899189563155,0.619867653734679,0.438515589003225,0.67179740488748,0.396085289889794,1
1,0.538497680682328,0.334703568888331,0.546829268292683,0.356061991625355,0.50673742100439,0.925194266314598,0.501218620280688,0.489262143380941,0.191483643065581,0.95859823557843,0.305064686152372,1
0.620444210110064,0.798753055015213,0.554584536211874,0.789973426971624,0.280136689608702,0.858145593130397,0.623181214635986,0.187388812018185,0.779379823305514,0.680694209798802,0.368345575933332,0.46847628174413,2
0.434683319053582,0.616449698239314,0.602746746998034,0.634250735503464,0.499774750926505,0.706662164117903,0.390033949453037,0.270186795809449,0.769975905297343,0.651462140992167,0.409540198749715,0.453239099185434,1
0.769524813814012,0.582278417876203,0.139659428475796,0.316627123469678,0.0925109496077394,0.59700419701867,0.692644285175406,0.478138960268828,0.883042916506617,0.92114114575334,0.122436622635797,0.530642069956876,1
0.592667896922164,0.402708364506958,0.285955608551943,0.329282528233843,0.43120758531068,0.408234840079116,0.542489626556017,0.520887033010476,0.722072842825715,0.717792965750269,0.361525836931755,0.521376952563488,1
0.635319317208199,0.958930619981046,0.602197606794695,0.80844642687672,0.306897049622178,0.934405904771094,0.735990192380234,0.313821901561573,0.725163250340469,0.68492935033021,0.401578525257998,0.441648298993771,2
0.231299017992487,0.738909671305302,0.611946152880633,0.6758849767486,0.444241228281273,0.823951951372473,0.257793285552622,0.152950187784147,0.867671194608374,0.860762555675011,0.189640795211311,0.46386200287494,1
0.603957687998418,0.569629407950521,0.416609137692984,0.370940495397172,0.517912595658661,0.509574509141782,0.655811769143719,0.50015566317454,0.668128644760275,0.48232990324067,0.61616660558645,0.364580737901294,1
0.657382192051671,0.577270686817297,0.324709217187565,0.476506595805258,0.330336429705925,0.546550243620049,0.701237268955111,0.39382783158727,0.784523518524985,0.715427737674704,0.346181424178206,0.445596550071873,1
0.593689448362222,0.437812359718689,0.694704196477135,0.619792160956629,0.815502719353131,0.451522022287616,0.559324783100717,0.558830796600119,0.847071969829242,0.658420365535248,0.415414522219921,0.324604695735505,2
0.713537204244381,0.514681530250885,0.601209154428685,0.476440163234317,0.756586610193964,0.466226060109026,0.727412297246322,0.387235619687685,0.924723260118029,0.701424512363692,0.362662460098684,0.278888356492573,1
0.519636854939695,0.301561175120954,0.40139533910715,0.320252443769574,0.560554459257833,0.384022384099571,0.37220294228593,0.644144099624432,0.629095924852464,0.585926508984795,0.505841924398625,0.531057019645424,1
0.653693402754894,0.458148037308594,0.510647567047404,0.458351523203948,0.559980266640997,0.526460031839452,0.512063372312335,0.552274659023522,0.758766630582813,0.558086315466134,0.528827206722011,0.374681360804983,1
0.558261385355566,0.329338121602075,0.530171331743442,0.392692417196545,0.72946527410117,0.368908292729992,0.447102980007544,0.667211899584898,0.49140622271886,0.371429119950852,0.755110820758776,0.492607570675611,2
0.580208264680683,0.000498777993914853,0.190337224383917,0.0102021448230046,0.621225393463926,0.0631289497805008,0.368068653338363,0.826156355010872,0.390473862485596,0.457107203194594,0.6564901713964,0.710316243411596,1
0.554659592697555,0.549245847673201,0.608044642483578,0.626962133434564,0.557014005871878,0.647836364513484,0.388162957374576,0.668264479146076,0.84401299018752,0.6237037321456,0.461974112610675,0.335850503114518,1
0.683862123508864,0.576761933263504,0.609006945316096,0.747527759324286,0.500896664581027,0.650672970234937,0.516186344775556,0.980628582723858,0.446432936410937,0.20799416372293,0.96289509605528,0.36790608528989,1
0.624533711197522,0.683131328245798,0.541891552654701,0.891283097655879,0.310935168696154,0.769757344782672,0.505737457563184,0.726003162680372,0.444742815239026,0.293399631393027,0.851102365132225,0.487055582175371,2
0.757365056350096,0.839892263953314,0.459661729634743,0.859329031033501,0.0145353034605573,0.987264219209803,0.537487740475292,0.74626408381103,0.764696022628069,0.76718630010751,0.319146789039553,0.514825107810254,1
0.835039214393989,0.461112773704424,0.641380067779591,0.578333491506121,0.775983058189344,0.424998793960152,0.852168992832893,0.307175331093101,0.6292439850543,0.582351021348487,0.505215188259851,0.506290368950647,1
0.901314835563171,0.378926629757095,0.550327392159324,0.517339375533833,0.746638109447947,0.329277823339283,0.887272727272727,0.513194307175331,0.497244823130915,0.430959146060513,0.673539518900344,0.550951605174892,1
0.696960719699466,0.186622774203202,0.395103761348898,0.441230900635855,0.67190162198585,0.214911476675189,0.563296869105998,0.682229689661988,0.708838216293606,0.536991245584396,0.546827281080536,0.41865836128414,2
0.674630593817966,0.542852012569205,0.788847746956194,1,0.700861529575973,0.587872063292971,0.704677480196153,0.231093101403439,0.837647099905716,0.768687605590539,0.265396198154846,0.45345471969334,1
0.500767811243657,0.544525911516784,0.273665327810552,0.220442251115118,0.333099099966309,0.561755511602103,0.434892493398717,0.637398695394347,0.541201941544156,0.492923514053141,0.605666119600376,0.554344513655966,1
0.72150860080406,0.600199511197566,0.399041881092841,0.535206890006643,0.436704047745103,0.537394471513339,0.773681629573746,0.493463629175726,0.884558438383909,0.821321609583781,0.216186788614648,0.470229995208433,1
0.876313187899558,0.523720883834605,0.342537969122631,0.533758185441777,0.388318814073254,0.479664720922379,0.841516408902301,0.668526388614351,0.678258895834061,0.606340807863615,0.474664988288532,0.49316962146622,2
0.817040137085613,0.409002942790164,0.200896406008117,0.457027616968777,0.232396399865236,0.447242992908486,0.682817804602037,0.652263293140937,0.674118797360059,0.691264782675472,0.378506137233969,0.600402491614758,1
0.582877479733738,0.790907277170931,0.610215053763441,0.705338331593433,0.440198296192906,0.785107819962372,0.703504337985666,0.069603676615932,0.397021336033802,0.702027338350484,0.372796464783271,0.864595112601821,1
0.508969880709154,0.788962042994663,0.571937366637379,0.620442251115118,0.42271742792511,0.78145593130397,0.629587702753678,0.111929235026685,0.156685406990956,0.605893103977884,0.510067082012142,1,1
0.632050352600013,0.460619482268442,0.280997657001799,0.527304640789598,0.261048274534341,0.527553668773216,0.512859298377971,0.58269915002965,0.710800712365122,0.660440024573798,0.413576804389278,0.505450407283182,2
0.742272457655045,0.536881639982044,0.494388833103217,0.471998671348581,0.553863887953025,0.536562786434464,0.634958129007922,0.780534690650326,0.601501553933722,0.504430962985717,0.621212362635903,0.437470052707235,1
0.421976537270151,0.0830914260062846,0.129288523492741,0.0691468159817785,0.557422149492227,0.0755173910946018,0.384322897019992,0.612072543981024,0.578541746691343,0.559299646751651,0.527255055051865,0.569597508385242,1
0.608383312462928,0.228330590054367,0.439984205681771,0.385408560311284,0.635539298262502,0.310516667470693,0.439370049038099,0.728281280885551,0.59986730453609,0.631641452925818,0.445694375839853,0.608461907043603,1
0.67734792064852,0.368098159509202,0.33910192042174,0.316133624371263,0.542909948500746,0.335081287085725,0.676650320633723,0.515211010081044,0.720798267974997,0.632725387805253,0.438847549089905,0.459827503593675,2
0.615039873459435,0.420918749064791,0.493748692523325,0.544574357027617,0.582947490012995,0.459814752279415,0.51225198038476,0.656977663569876,0.477609386458079,0.446536630317924,0.682489098509112,0.544892189746047,1
0.856076583404732,0.52535488054267,0.524515710639722,0.626321533643352,0.581397699379121,0.485062955280043,0.841320256506979,0.591411346115833,0.850134441456856,0.662824450929197,0.396633683349533,0.364408241494969,1
0.858393198444605,0.341707815851165,0.614221162294465,0.447091202429534,0.883630938056505,0.283303584350427,0.826763485477178,0.684492982802925,0.761364668086741,0.61619537321456,0.456454585530893,0.426387158600863,1
0.759691557371647,0.727507606364407,0.321843228316807,0.4236357597039,0.229070606921115,0.699811857783781,0.760324405884572,0.457310733346511,0.846827530816776,0.767735370910766,0.273804022796199,0.467244849065645,2
0.511714888288407,0.672592149234376,0.150474875528221,0.167528708361014,0.12962410357607,0.652747358772734,0.533274236137307,0.455608815971536,0.958462827810176,0.913254492397481,0.111957381942563,0.453919501677048,1
0.523423185922362,0.417751508803432,0.30248734362579,0.543486286419284,0.318193194397651,0.499197259877466,0.386552244436062,0.670853923700336,0.356531759611691,0.556654123790508,0.572390679690031,0.770541447053187,1
0.627812561787386,0.355404259564068,0.444164993096523,0.417206035873588,0.601400587187756,0.380370495441169,0.55774801961524,0.546997924491006,0.3643607919824,0.475115189679005,0.651800273002013,0.671739338763776,1
0.500603044882357,0.816374881540226,0.614723233337517,0.675372496915631,0.417211339461905,0.849307733127503,0.534519049415315,0.23719114449496,0.79169954953382,0.619264437106435,0.446257376100108,0.373445136559655,2
0.752267185131484,0.660212479425408,0.393644617380026,0.590694694884692,0.20532319391635,0.741034299773265,0.677336854017352,0.140289582921526,0.518902119635437,0.615673944094609,0.469785847448175,0.6547963584092,1
0.446820009226916,0.482875455134919,0.379727835655412,0.591321059124988,0.333864369254464,0.580684065801534,0.369260656356092,0.287937339395137,0.505416070119077,0.528805099063124,0.580548872140516,0.590781025395304,1
0,0.314584268542072,0.456862160579055,0.624342792066053,0.560786927852914,0.418100246032129,0.0611090154658619,0.0294870527772288,0.483580682334043,0.373180003071725,0.748901883926343,0.453972208912314,1
0.529720556251236,0.272347748017357,0.353975775072173,0.581707317073171,0.41939644799538,0.386448936272854,0.35491135420596,0.7592953152797,0.440650207773161,0.573237597911227,0.548160423206233,0.69034499281265,2
0.121136228827523,0,0.429948014727417,0.266603397551485,0.824219088415074,0.109884702590574,0,0.722514330895434,0.597663861438,0.646996621102749,0.451742910711346,0.588778150455199,1
0.764420351940948,0.668377475185795,0.443786347851554,0.381716807440448,0.477509265052703,0.62303053692894,0.731957751791777,0.518249654081834,0.788871040960995,0.704334971586546,0.380030486995225,0.407422137038812,1
0.834498780728926,0.408010374582273,0.568114304840802,0.401257473664231,0.789493189584637,0.359920883786,0.843564692568842,0.27469855702708,0.597209903271991,0.680859315005376,0.400659666342676,0.624949688548155,1
0.575433335530218,0.578348047284154,0.863834149198778,0.635275695169403,0.958275978245175,0.557673307926094,0.587351188230856,0.635199644198458,0.707706812864476,0.763239133773614,0.32391635728209,0.549879252515573,2
0.539286891188295,0.58130081300813,1,0.827730853184018,0.98355392982625,0.649872159776159,0.463247831007167,0.571012057718917,0.770744142193666,0.637461987405928,0.442310000690472,0.429218974604696,1
0.819343570816582,0.673574741882388,0.374675745784695,0.618548922843314,0.245088318814073,0.664421824497081,0.794922670690306,0.626892666534888,0.975797045779935,1,0,0.530060852898898,1
0.902754893560931,0.236570402513841,0.433077590895778,0.350559931669356,0.754839485970063,0.191987071252834,0.862029422859298,0.422336430124531,0.694880748681775,0.701113500230379,0.355221296281543,0.565269765213225,1
0.689555460357213,0.38188438326101,0.531478808418058,0.516486666033975,0.728762574000096,0.348540691784457,0.724643530743116,0.352752520260921,0.813863183992737,0.874278144678237,0.134280873393989,0.644781983708673,2
0.32643511500692,0.55744426155918,0.514496255386804,0.691952168548923,0.470744573326274,0.602059916059627,0.396627687665032,0.173986953943467,0.66283095296295,0.698721394563047,0.354801701747956,0.621356013416387,1
0.707341989059514,1,0.347281494498138,0.574741387491696,0,0.989869265280525,0.725922293474161,0.499456414311129,0,0.33484487789894,0.842609559319513,0.930967896502156,1
0.802807618796547,0.760920744176767,0.297555541609138,0.586737211730094,0.0646580353275257,0.805953012687539,0.693734439834025,0.466407392765369,0.389003736424905,0.150668100138228,1,0.399353138476282,1
0.860449482633626,0.157204848122101,0.477721225053345,0.377972857549587,0.850844684025605,0.106227989772782,0.871980384760468,0.299663965210516,0.561839578168104,0.526082782982645,0.582110401164242,0.487528988979396,2
0.397805312067488,0.384752356726021,0.396364168863228,0.394063775268103,0.474293690138134,0.485562255776931,0.307431158053565,0.253187388812018,0.756507315710445,0.689732759944709,0.378208703134212,0.480831816003833,1
0.689434192315297,0.534375280562621,0.740115476339902,0.678214861915156,0.788443952447418,0.527521829321241,0.706318370426254,0.430603874283455,0.418898627649544,0.595413914913224,0.50190570276773,0.734432199329181,1
0.635072167666249,0.380437927078657,0.48685410652274,0.603696498054475,0.590855272657265,0.405345168604371,0.575729913240287,0.643640047440206,0.555931138038202,0.630110582091845,0.465701758579115,0.622472448490657,1
0.641994991102616,0.444121901341713,0.392682314547508,0.260681408370504,0.579684266255956,0.423792754112596,0.613867597133157,0.442048823878237,0.577783985752698,0.647463139302718,0.451090149088842,0.606142788691902,2
0.56424569959797,0.592099356576388,0.516182377306389,0.464667362626934,0.562916686720893,0.577133484490328,0.563247831007167,0.585604862621071,0.727639068338164,0.643917984948549,0.441693887198118,0.457685673215141,1
0.652111645686417,0.374492493391192,0.478874994770093,0.428485337382557,0.575771285556144,0.435283901780115,0.562150132025651,0.452510377544969,0.825201662185285,0.768557057287667,0.270032983317134,0.503735505510302,1
0.661948197456007,0.481237966980897,0.351313752562654,0.305447470817121,0.469909034028012,0.471063244729606,0.625003319502075,0.455139355603874,0.642161190068792,0.548141606512057,0.545552563510147,0.476759463344514,1
0.805924998352336,0.720305252132276,0.659193129994561,0.780952832874632,0.500170380709438,0.71834145400164,0.837627310448887,0.397954141134612,0.55068268324196,0.571985870066042,0.511787419599845,0.603742213703881,2
0.821808475581625,0.206399321661928,0.609205681770637,0.399568188288887,1,0.150653673597376,0.831433421350434,0.308134018580747,0.352725494989,0.526505145138996,0.589482517779654,0.742395783421179,1
0.707892308706255,0.475707516584368,0.846293042132128,0.877242099269242,0.856268951244164,0.533228327463939,0.62440882685779,0.533691935165052,0.742459056465412,0.805072185532176,0.251225587830696,0.591063727839003,1
0.541669412772688,0.678682228540077,0.381940086188862,0.512260130967068,0.286537998748616,0.704925466737421,0.489105997736703,0.592276141529947,0.883144184097496,0.706423744432499,0.360776940359152,0.354968854815525,1
0.862311342516312,0.478769514689012,0.376663110330112,0.519410173673721,0.337031332723685,0.538038014375995,0.733708034703885,0.514237497529156,0.75174075496735,0.806742435877745,0.236322014903573,0.599985625299473,2
0.72844196928755,0.506285101501322,0.40861784025773,0.538111891430198,0.425056552919093,0.515131217135414,0.67131648434553,0.626996441984582,0.669712260362468,0.610394332667793,0.49379796788774,0.452501197891711,1
0.707892308706255,0.475707516584368,0.846293042132128,0.877242099269242,0.856268951244164,0.533228327463939,0.62440882685779,0.533691935165052,0.742459056465412,0.805072185532176,0.251225587830696,0.591063727839003,1
0.541669412772688,0.678682228540077,0.381940086188862,0.512260130967068,0.286537998748616,0.704925466737421,0.489105997736703,0.592276141529947,0.883144184097496,0.706423744432499,0.360776940359152,0.354968854815525,1
0.862311342516312,0.478769514689012,0.376663110330112,0.519410173673721,0.337031332723685,0.538038014375995,0.733708034703885,0.514237497529156,0.75174075496735,0.806742435877745,0.236322014903573,0.599985625299473,2
0.72844196928755,0.506285101501322,0.40861784025773,0.538111891430198,0.425056552919093,0.515131217135414,0.67131648434553,0.626996441984582,0.669712260362468,0.610394332667793,0.49379796788774,0.452501197891711,1
0.799515586897779,0.438091675395281,0.564045437429396,0.660225870741198,0.581152235645185,0.489218003762844,0.655320256506979,0.751630757066614,0.588895484862241,0.458716019044694,0.644369731831291,0.483471490177288,1
0.90794503394187,0.652720833956806,0.410359399188318,0.558768150327418,0.335255330413438,0.621699068937238,0.91896265560166,0.442483692429334,0.736690295771205,0.718806634925511,0.325754075112733,0.549340680402492,1
0.516628221182364,0.470280812010574,0.288424124513619,0.400825661953118,0.325456033113539,0.519322060880892,0.468427008675971,0.309670883573829,0.554328316513601,0.644506604208263,0.443592685245675,0.638241494968855,2
