"V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","target"
0.188405797101449,0.188405797101449,0.225352112676056,0.253731343283582,0.194444444444444,0.175675675675676,0.194444444444444,0.186666666666667,0.10989010989011,0.292682926829268,0.255813953488372,0.229885057471264,0.191011235955056,0.168421052631579,0.133333333333333,0.168539325842697,0.164705882352941,0.177215189873418,0.162162162162162,0.295774647887324,0.344827586206897,0.376344086021505,0.402597402597403,0.518072289156626,0.369047619047619,0.23728813559322,0.466876971608833,0.495176848874598,0.506369426751592,0.509868421052632,0.535714285714286,0.537704918032787,0.537216828478964,0.521604938271605,0.516516516516517,0.497142857142857,0.473404255319149,0.430809399477807,0.411471321695761,0.393564356435644,0.379052369077307,0.381313131313131,0.4,0.422222222222222,0.434210526315789,0.45,0.430232558139535,0.393939393939394,0.394495412844037,0.403785488958991,0.378446115288221,0.444444444444444,0.541379310344828,0.797979797979798,0.476972719272514,0.547401410289893,0.53859649122807,0.459770114942529,0.777777777777778,0.721700328792861,0.501828524989842,0.577272727272727,0.454545454545455,0.484848484848485,0.675550817341862,0.75997163623471,0.536082474226804,0.870886075949367,0.828880866425993,0.450704225352113,0.509090909090909,0.00871670702179177,0
0.608695652173913,0.739130434782609,0.71830985915493,0.761194029850746,0.763888888888889,0.675675675675676,0.75,0.746666666666667,0.571428571428572,0.658536585365854,0.651162790697674,0.666666666666667,0.595505617977528,0.568421052631579,0.577777777777778,0.606741573033708,0.529411764705882,0.354430379746835,0.162162162162162,0.0845070422535211,0.0689655172413793,0.021505376344086,0.051948051948052,0.0240963855421687,0.55952380952381,0.593220338983051,0.425867507886435,0.418006430868167,0.39171974522293,0.358552631578947,0.318181818181818,0.281967213114754,0.258899676375405,0.237654320987654,0.213213213213213,0.174285714285714,0.170212765957447,0.156657963446475,0.189526184538653,0.22029702970297,0.259351620947631,0.287878787878788,0.316049382716049,0.330864197530864,0.292105263157895,0.25,0.226744186046512,0.196969696969697,0.171253822629969,0.173501577287066,0.293233082706767,0.243243243243243,0.458620689655172,0.858585858585859,0.591669111176298,0.393575346043353,0.368421052631579,0.404214559386973,0.535353535353535,0.612259276655707,0.540633888663145,0.4,0.303030303030303,0.353535353535354,0.643923240938166,0.765998936358802,0.371134020618557,0.785822784810127,0.88158844765343,0.338028169014085,0.345454545454545,0,0
0,0.0289855072463768,0.0140845070422535,0.0298507462686567,0.0972222222222222,0.0405405405405405,0.0416666666666667,0,0.10989010989011,0.304878048780488,0.558139534883721,0.482758620689655,0.595505617977528,0.536842105263158,0.566666666666667,0.561797752808989,0.635294117647059,0.544303797468354,0.445945945945946,0.295774647887324,0.195402298850575,0.182795698924731,0.155844155844156,0.0843373493975904,0.523809523809524,0.322033898305085,0.208201892744479,0.212218649517685,0.210191082802548,0.184210526315789,0.211038961038961,0.19344262295082,0.187702265372168,0.188271604938272,0.288288288288288,0.431428571428571,0.473404255319149,0.469973890339426,0.471321695760598,0.47029702970297,0.481296758104738,0.492424242424242,0.493827160493827,0.491358024691358,0.481578947368421,0.469444444444444,0.462209302325581,0.460606060606061,0.458715596330275,0.44794952681388,0.488721804511278,0.372372372372372,0.289655172413793,0.303030303030303,0.735112936344969,0.0746931313658919,0.314035087719298,0.289272030651341,0.111111111111111,0.718882104274307,0.270012190166599,0.286363636363636,0.134199134199134,0.353535353535354,0.736318407960199,0.335224251019323,0.216494845360825,0.477974683544304,0.675812274368231,0.422535211267606,0.6,0,0
0.304347826086957,0.318840579710145,0.309859154929577,0.253731343283582,0.291666666666667,0.243243243243243,0.180555555555556,0.106666666666667,0.131868131868132,0.365853658536585,0.36046511627907,0.218390804597701,0.202247191011236,0.136842105263158,0.188888888888889,0.235955056179775,0.341176470588235,0.278481012658228,0.22972972972973,0.23943661971831,0.149425287356322,0.21505376344086,0.272727272727273,0.180722891566265,0.238095238095238,0.254237288135593,0.488958990536278,0.508038585209003,0.484076433121019,0.444078947368421,0.422077922077922,0.383606557377049,0.343042071197411,0.305555555555556,0.315315315315315,0.342857142857143,0.38031914893617,0.396866840731071,0.413965087281795,0.423267326732673,0.438902743142145,0.452020202020202,0.449382716049383,0.434567901234568,0.410526315789474,0.386111111111111,0.372093023255814,0.360606060606061,0.382262996941896,0.406940063091483,0.448621553884712,0.396396396396396,0.444827586206897,0.464646464646465,0.848929304781461,0.452337424915121,0.492982456140351,0.478927203065134,0.181818181818182,0.812353217472992,0.445144250304754,0.501515151515151,0.415584415584416,0.161616161616162,0.704335465529495,0.478106718666903,0.494845360824742,0.589367088607595,0.675812274368231,0.464788732394366,0.545454545454545,0,0
0.36231884057971,0.333333333333333,0.183098591549296,0.253731343283582,0.222222222222222,0.189189189189189,0.388888888888889,0.573333333333333,0.450549450549451,0.658536585365854,0.558139534883721,0.724137931034483,0.719101123595506,0.578947368421053,0.622222222222222,0.561797752808989,0.517647058823529,0.430379746835443,0.22972972972973,0.225352112676056,0.264367816091954,0.333333333333333,0.220779220779221,0.289156626506024,0.630952380952381,0.508474576271186,0.495268138801262,0.562700964630225,0.598726114649682,0.611842105263158,0.633116883116883,0.636065573770492,0.650485436893204,0.651234567901235,0.624624624624625,0.588571428571429,0.569148936170213,0.537859007832898,0.528678304239401,0.527227722772277,0.543640897755611,0.565656565656566,0.567901234567901,0.553086419753086,0.521052631578947,0.497222222222222,0.482558139534884,0.487878787878788,0.46177370030581,0.444794952681388,0.56140350877193,0.552552552552552,0.5,0.595959595959596,0.768847169257847,0.542700443980151,0.547368421052632,0.486590038314176,0.161616161616162,0.767261625176139,0.399431125558716,0.568181818181818,0.515151515151515,0.0505050505050505,0.683724235963042,0.467115759617089,0.56701030927835,0.591898734177215,0.660649819494585,0.47887323943662,0.509090909090909,0,0
0.391304347826087,0.289855072463768,0.366197183098592,0.432835820895522,0.458333333333333,0.594594594594595,0.5,0.426666666666667,0.406593406593407,0.426829268292683,0.337209302325581,0.333333333333333,0.224719101123595,0.189473684210526,0.0888888888888889,0.168539325842697,0.223529411764706,0.227848101265823,0.175675675675676,0.197183098591549,0.241379310344828,0.161290322580645,0.142857142857143,0.120481927710843,0.380952380952381,0.322033898305085,0.473186119873817,0.446945337620579,0.423566878980892,0.398026315789474,0.376623376623377,0.331147540983607,0.284789644012945,0.25,0.243243243243243,0.251428571428571,0.287234042553191,0.300261096605744,0.334164588528678,0.346534653465347,0.359102244389027,0.376262626262626,0.390123456790123,0.390123456790123,0.360526315789474,0.338888888888889,0.322674418604651,0.312121212121212,0.308868501529052,0.315457413249211,0.3734335839599,0.327327327327327,0.53448275862069,0.242424242424242,0.731006160164271,0.237921128231914,0.464912280701754,0.494252873563218,0.212121212121212,0.791216533583842,0.385818772856562,0.503030303030303,0.424242424242424,0.272727272727273,0.614783226723525,0.366601666371211,0.515463917525773,0.579240506329114,0.629602888086643,0.436619718309859,0.436363636363636,0,0
0.0434782608695652,0.0869565217391304,0.154929577464789,0.164179104477612,0.236111111111111,0.256756756756757,0.361111111111111,0.413333333333333,0.263736263736264,0.268292682926829,0.418604651162791,0.482758620689655,0.50561797752809,0.48421052631579,0.455555555555556,0.460674157303371,0.411764705882353,0.329113924050633,0.324324324324324,0.492957746478873,0.436781609195402,0.419354838709677,0.454545454545455,0.373493975903614,0.416666666666667,0.406779661016949,0.340694006309148,0.337620578778135,0.36624203821656,0.342105263157895,0.376623376623377,0.377049180327869,0.372168284789644,0.37037037037037,0.378378378378378,0.38,0.436170212765957,0.459530026109661,0.461346633416459,0.452970297029703,0.446384039900249,0.436868686868687,0.434567901234568,0.449382716049383,0.463157894736842,0.486111111111111,0.508720930232558,0.527272727272727,0.54434250764526,0.570977917981072,0.443609022556391,0.423423423423423,0.451724137931034,0.141414141414141,0.571721912584335,0.421258814311831,0.468421052631579,0.544061302681992,0.131313131313131,0.542038515735087,0.430312880942706,0.489393939393939,0.510822510822511,0.141414141414141,0.410980810234542,0.451161141641553,0.54639175257732,0.373670886075949,0.387003610108303,0.507042253521127,0.581818181818182,0,0
0.304347826086957,0.260869565217391,0.154929577464789,0.223880597014925,0.194444444444444,0.22972972972973,0.208333333333333,0.253333333333333,0.197802197802198,0.341463414634146,0.36046511627907,0.402298850574713,0.426966292134831,0.336842105263158,0.355555555555556,0.50561797752809,0.482352941176471,0.341772151898734,0.445945945945946,0.535211267605634,0.206896551724138,0.010752688172043,0.207792207792208,0.156626506024096,0.392857142857143,0.322033898305085,0.621451104100946,0.636655948553055,0.636942675159236,0.641447368421053,0.668831168831169,0.678688524590164,0.660194174757282,0.623456790123457,0.603603603603604,0.58,0.569148936170213,0.561357702349869,0.536159600997506,0.517326732673267,0.501246882793017,0.535353535353535,0.535802469135802,0.538271604938272,0.542105263157895,0.547222222222222,0.540697674418605,0.563636363636364,0.581039755351682,0.602523659305994,0.531328320802005,0.57957957957958,0.503448275862069,0.656565656565657,0.633323555294808,0.658657612953774,0.421052631578947,0.448275862068966,0.505050505050505,0.559652418976045,0.606257618854124,0.463636363636364,0.502164502164502,0.0101010101010101,0.564676616915423,0.617266442120192,0.474226804123711,0.651139240506329,0.714801444043321,0.380281690140845,0.327272727272727,0.0319612590799032,0
0.492753623188406,0.507246376811594,0.535211267605634,0.477611940298507,0.430555555555556,0.54054054054054,0.472222222222222,0.386666666666667,0.274725274725275,0.24390243902439,0.116279069767442,0.0459770114942529,0.123595505617978,0.178947368421053,0.166666666666667,0.213483146067416,0.270588235294118,0.189873417721519,0.243243243243243,0.211267605633803,0.103448275862069,0.21505376344086,0.233766233766234,0.120481927710843,0.333333333333333,0.288135593220339,0.299684542586751,0.315112540192926,0.321656050955414,0.305921052631579,0.327922077922078,0.314754098360656,0.3042071197411,0.29320987654321,0.285285285285285,0.265714285714286,0.276595744680851,0.268929503916449,0.291770573566085,0.299504950495049,0.319201995012469,0.333333333333333,0.362962962962963,0.358024691358025,0.310526315789474,0.291666666666667,0.279069767441861,0.266666666666667,0.262996941896024,0.258675078864353,0.340852130325815,0.285285285285285,0.417241379310345,0.292929292929293,0.635963625696685,0.255419169495952,0.375438596491228,0.344827586206897,0.272727272727273,0.492484734617191,0.510361641609102,0.359090909090909,0.316017316017316,0.313131313131313,0.578535891968728,0.639957454352065,0.34020618556701,0.495189873417722,0.646931407942238,0.422535211267606,0.690909090909091,0,0
0.159420289855072,0.101449275362319,0.197183098591549,0.17910447761194,0.222222222222222,0.108108108108108,0.0416666666666667,0.0933333333333333,0.208791208791209,0.353658536585366,0.162790697674419,0.218390804597701,0.123595505617978,0.0421052631578947,0.0777777777777778,0.168539325842697,0.0117647058823529,0.0759493670886076,0.0945945945945946,0.197183098591549,0.0919540229885058,0.0752688172043011,0.103896103896104,0.0963855421686747,0.214285714285714,0.101694915254237,0.280757097791798,0.273311897106109,0.277070063694267,0.259868421052632,0.253246753246753,0.226229508196721,0.190938511326861,0.179012345679012,0.21021021021021,0.251428571428571,0.303191489361702,0.300261096605744,0.319201995012469,0.321782178217822,0.329177057356608,0.340909090909091,0.362962962962963,0.375308641975309,0.323684210526316,0.3,0.273255813953488,0.242424242424242,0.238532110091743,0.242902208201893,0.340852130325815,0.264264264264264,0.222413793103448,0.616161616161616,0.615429744793194,0.249934708801254,0.473684210526316,0.350574712643678,0.161616161616162,0.794739314232034,0.370784234051199,0.403030303030303,0.281385281385281,0.212121212121212,0.762082444918266,0.336996986349938,0.360824742268041,0.535696202531646,0.644043321299639,0.563380281690141,0.672727272727273,0,0
0.173913043478261,0.101449275362319,0.0422535211267606,0.0149253731343284,0.0416666666666667,0.0540540540540541,0.0833333333333333,0.146666666666667,0.197802197802198,0.280487804878049,0.581395348837209,0.597701149425287,0.561797752808989,0.452631578947368,0.5,0.51685393258427,0.505882352941176,0.417721518987342,0.445945945945946,0.422535211267606,0.28735632183908,0.225806451612903,0.324675324675325,0.192771084337349,0.488095238095238,0.355932203389831,0.287066246056782,0.29903536977492,0.267515923566879,0.230263157894737,0.237012987012987,0.213114754098361,0.213592233009709,0.259259259259259,0.315315315315315,0.4,0.454787234042553,0.433420365535248,0.423940149625935,0.388613861386139,0.369077306733167,0.366161616161616,0.377777777777778,0.395061728395062,0.402631578947368,0.413888888888889,0.430232558139535,0.436363636363636,0.467889908256881,0.49211356466877,0.390977443609023,0.348348348348348,0.327586206896552,0.141414141414141,0.521853916104429,0.405850091407678,0.53859649122807,0.432950191570881,0.161616161616162,0.574917801784876,0.427671678179602,0.496969696969697,0.380952380952381,0.232323232323232,0.545842217484009,0.497961354369793,0.474226804123711,0.396962025316456,0.420216606498195,0.605633802816901,0.545454545454545,0,0
0.304347826086957,0.333333333333333,0.197183098591549,0.119402985074627,0.0833333333333333,0.0810810810810811,0.263888888888889,0.48,0.538461538461539,0.719512195121951,0.732558139534884,0.804597701149425,0.775280898876405,0.757894736842105,0.822222222222222,0.808988764044944,0.776470588235294,0.746835443037975,0.72972972972973,0.690140845070423,0.586206896551724,0.440860215053763,0.441558441558442,0.36144578313253,0.75,0.661016949152542,0.539432176656152,0.562700964630225,0.570063694267516,0.555921052631579,0.555194805194805,0.544262295081967,0.54368932038835,0.521604938271605,0.486486486486487,0.451428571428571,0.433510638297872,0.407310704960836,0.411471321695761,0.408415841584158,0.413965087281796,0.421717171717172,0.446913580246914,0.45679012345679,0.436842105263158,0.413888888888889,0.380813953488372,0.354545454545454,0.345565749235474,0.340694006309148,0.426065162907268,0.447447447447447,0.413793103448276,0.626262626262626,0.689351716045761,0.576129537738313,0.47719298245614,0.268199233716475,0.929292929292929,0.638562705495538,0.600162535554653,0.439393939393939,0.242424242424242,0.424242424242424,0.599147121535181,0.655380251728417,0.360824742268041,0.824810126582278,0.792779783393502,0.47887323943662,0.327272727272727,0.0271186440677966,0
0.289855072463768,0.333333333333333,0.380281690140845,0.343283582089552,0.291666666666667,0.256756756756757,0.25,0.226666666666667,0.252747252747253,0.378048780487805,0.290697674418605,0.333333333333333,0.280898876404494,0.210526315789474,0.255555555555556,0.235955056179775,0.188235294117647,0.126582278481013,0,0.112676056338028,0.0459770114942529,0.182795698924731,0.168831168831169,0.0481927710843373,0.238095238095238,0.23728813559322,0.362776025236593,0.353697749196141,0.356687898089172,0.338815789473684,0.327922077922078,0.281967213114754,0.258899676375405,0.243827160493827,0.273273273273273,0.297142857142857,0.313829787234043,0.310704960835509,0.336658354114713,0.351485148514851,0.369077306733167,0.391414141414141,0.414814814814815,0.437037037037037,0.381578947368421,0.35,0.308139534883721,0.312121212121212,0.311926605504587,0.293375394321767,0.393483709273183,0.321321321321321,0.217241379310345,0.676767676767677,0.699325315341742,0.160094019326195,0.431578947368421,0.264367816091954,0.232323232323232,0.708078910286519,0.308411214953271,0.362121212121212,0.207792207792208,0.212121212121212,0.551172707889126,0.115582343556107,0.278350515463918,0.500759493670886,0.690974729241877,0.52112676056338,0.545454545454545,0,0
