"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","target"
0.0171739130434783,0.994551002615519,0.707611318271551,0.675908221797323,0.472422680412371,0.465947057311745,0.468862583633556,0.50473036896878,0.207973102785783,0.43019943019943,0.204438149197356,0.204642349597347,0.206709189699976,0.120876531573987,0.0703662597114318,0.0358391608391608,0.0250702398962611,0.0273353422298752,0.0324034334763948,0.0333692142088267,0.0177489177489178,0.0239740820734341,0.0250377725016188,0.0207657365347177,2
0.0173913043478261,0.0150392327811683,0.997806536521167,0.676864244741874,0.469329896907216,0.466461063993832,0.469119917653114,0.501892147587512,0.207492795389049,0.428774928774929,0.205146364494806,0.204642349597347,0.206709189699976,0.121347785108388,0.0708102108768035,0.0478583916083916,0.0255024854117139,0.0271201033146793,0.0328326180257511,0.0363832077502691,0.0175324675324675,0.0213822894168466,0.0252536153680121,0.0207657365347177,2
0.0171739130434783,0.994551002615519,0.997806536521167,0.675908221797323,0.469845360824742,0.466718067334875,0.468347915594442,0.505439924314097,0.207012487992315,0.356600189933523,0.205382436260623,0.204642349597347,0.206472950626033,0.122054665409991,0.0701442841287458,0.0421765734265734,0.0255024854117139,0.0269048643994834,0.0324034334763948,0.0473627556512379,0.0175324675324675,0.0205183585313175,0.0252536153680121,0.0207657365347177,2
0.0171739130434783,0.994551002615519,0.99802588286905,0.676147227533461,0.470360824742268,0.466975070675919,0.468347915594442,0.505676442762536,0.207492795389049,0.356837606837607,0.20561850802644,0.204642349597347,0.206472950626033,0.121112158341188,0.0916759156492786,0.041958041958042,0.0252863626539875,0.0266896254842876,0.0319742489270386,0.0318622174381055,0.0173160173160173,0.0194384449244061,0.0239585581696525,0.0207657365347177,4
0.0176086956521739,0.0154751525719268,0.998245229216933,0.675669216061185,0.472680412371134,0.468260087381136,0.469377251672671,0.498344370860927,0.208693563880884,0.356837606837607,0.20561850802644,0.20487920416864,0.206236711552091,0.121112158341188,0.26503884572697,0.055506993006993,0.0259347309271666,0.0264743865690917,0.0306866952789699,0.0305705059203445,0.0188311688311688,0.0192224622030238,0.023526872436866,0.0207657365347177,4
0.018695652173913,0.0159110723626853,0.011406010089932,0.676147227533461,0.473711340206186,0.468774094063223,0.467575913535769,0.418164616840114,0.209173871277618,0.35707502374169,0.206798866855524,0.20487920416864,0.205291755256319,0.214184731385485,0.267924528301887,0.0594405594405594,0.0309055543548736,0.0262591476538958,0.0293991416309013,0.0413347685683531,0.0183982683982684,0.0187904967602592,0.0222318152385064,0.0209820462902877,4
0.0171739130434783,0.018308631211857,0.0109673173941654,0.676386233269598,0.472680412371134,0.468774094063223,0.468090581574884,0.496215704824976,0.210374639769452,0.35707502374169,0.207034938621341,0.20487920416864,0.205055516182377,0.213006597549482,0.280355160932297,0.0576923076923077,0.0347957639939486,0.0260439087387,0.0289699570815451,0.0288482238966631,0.0175324675324675,0.0185745140388769,0.02115260090654,0.0209820462902877,4
0.0173913043478261,0.0255013077593723,0.0111866637420487,0.676625239005736,0.472680412371134,0.468774094063223,0.468090581574884,0.419347209082308,0.211095100864553,0.356837606837607,0.207034938621341,0.20487920416864,0.204819277108434,0.212064090480679,0.281021087680355,0.0574737762237762,0.03890209639075,0.0260439087387,0.0287553648068669,0.043702906350915,0.0177489177489178,0.01792656587473,0.02115260090654,0.0214146658014276,4
0.0176086956521739,0.0161290322580645,0.9986839219127,0.676864244741874,0.472680412371134,0.468517090722179,0.468090581574884,0.418164616840114,0.209173871277618,0.356600189933523,0.207034938621341,0.204405495026054,0.204583038034491,0.211828463713478,0.279911209766926,0.0574737762237762,0.0371731143289388,0.0260439087387,0.0289699570815451,0.0320775026910657,0.017965367965368,0.0190064794816415,0.0222318152385064,0.0216309755569976,4
0.0178260869565217,0.0198343504795118,0.0118447027856986,0.676864244741874,0.472422680412371,0.468517090722179,0.467833247555327,0.418637653736992,0.208933717579251,0.356600189933523,0.20632672332389,0.204168640454761,0.204346798960548,0.211592836946277,0.279911209766926,0.0310314685314685,0.0380376053598444,0.0260439087387,0.0291845493562232,0.0322927879440258,0.0181818181818182,0.0192224622030238,0.0218001295057198,0.0216309755569976,4
0.0178260869565217,0.020052310374891,0.0111866637420487,0.676864244741874,0.47319587628866,0.46928810074531,0.467833247555327,0.418164616840114,0.208933717579251,0.356600189933523,0.206090651558074,0.204168640454761,0.204346798960548,0.211592836946277,0.279911209766926,0.0310314685314685,0.0395504646639291,0.0260439087387,0.0291845493562232,0.0316469321851453,0.017965367965368,0.0192224622030238,0.0218001295057198,0.0216309755569976,4
0.0178260869565217,0.019180470793374,0.0118447027856986,0.676864244741874,0.472422680412371,0.46928810074531,0.467833247555327,0.41887417218543,0.209654178674352,0.35636277302944,0.207034938621341,0.204168640454761,0.204346798960548,0.211592836946277,0.279911209766926,0.0303758741258741,0.0365247460557597,0.0260439087387,0.0291845493562232,0.0286329386437029,0.0181818181818182,0.0192224622030238,0.0218001295057198,0.0218472853125676,4
0.0178260869565217,0.0163469921534438,0.0118447027856986,0.676864244741874,0.472422680412371,0.46928810074531,0.467833247555327,0.418637653736992,0.209654178674352,0.35636277302944,0.207034938621341,0.204168640454761,0.204346798960548,0.211592836946277,0.27968923418424,0.0303758741258741,0.0371731143289388,0.0260439087387,0.0289699570815451,0.0279870828848224,0.0181818181818182,0.0192224622030238,0.0218001295057198,0.0218472853125676,4
0.0182608695652174,0.0167829119442023,0.0120640491335819,0.677342256214149,0.472680412371134,0.468774094063223,0.468090581574884,0.496215704824976,0.209173871277618,0.356125356125356,0.206562795089707,0.203694931312174,0.203874320812662,0.211121583411876,0.279245283018868,0.0563811188811189,0.035011886751675,0.0260439087387,0.0289699570815451,0.0406889128094726,0.0183982683982684,0.0187904967602592,0.0220159723721131,0.0229288340904175,4
0.0189130434782609,0.020924149956408,0.0120640491335819,0.677820267686425,0.472938144329897,0.469545104086353,0.467318579516212,0.496452223273415,0.209414024975985,0.355413105413105,0.205146364494806,0.202984367598295,0.202929364516891,0.210179076343073,0.278357380688124,0.024256993006993,0.0363086232980333,0.0258286698235041,0.0287553648068669,0.0365984930032293,0.0190476190476191,0.0192224622030238,0.0224476581048996,0.0229288340904175,4
0.02,0.021795989537925,0.0135994735687651,0.678776290630975,0.47319587628866,0.469802107427397,0.468347915594442,0.61802270577105,0.208453410182517,0.354700854700855,0.203966005665722,0.201800094741829,0.201748169147177,0.209707822808671,0.277247502774695,0.0222902097902098,0.0371731143289388,0.0258286698235041,0.0285407725321888,0.0282023681377826,0.0196969696969697,0.0198704103671706,0.0230951867040794,0.0240103828682674,4
0.0204347826086956,0.0222319093286835,0.0149155516560649,0.679732313575526,0.47319587628866,0.469802107427397,0.467575913535769,0.518921475875118,0.206292026897214,0.353276353276353,0.203493862134089,0.200378967314069,0.20033073470352,0.208058435438266,0.285238623751387,0.0222902097902098,0.033931272963043,0.0258286698235041,0.0285407725321888,0.0402583423035522,0.0207792207792208,0.0209503239740821,0.0239585581696525,0.0261734804239671,4
0.0219565217391304,0.0222319093286835,0.998903268260584,0.680688336520076,0.474226804123711,0.47005911076844,0.468347915594442,0.680936613055818,0.422670509125841,0.352326685660019,0.201133144475921,0.198720985315017,0.19867706118592,0.207115928369463,0.27369589345172,0.0216346153846154,0.0363086232980333,0.0258286698235041,0.0285407725321888,0.0301399354144241,0.0218614718614719,0.0220302375809935,0.0250377725016188,0.027687648712957,4
0.023695652173913,0.0237576285963383,0.999780653652117,0.682122370936903,1,0.470316114109483,0.468347915594442,0.49763481551561,0.420989433237272,0.35042735042735,0.200897072710104,0.197063003315964,0.198204583038034,0.203817153628652,0.259045504994451,0.0222902097902098,0.0363086232980333,0.0264743865690917,0.0283261802575107,0.0286329386437029,0.0231601731601732,0.023110151187905,0.0261169868335852,0.0294181267575168,4
0.0254347826086957,0.0255013077593723,0.999122614608467,0.684034416826004,0.476546391752577,0.470573117450527,0.468605249613999,0.503074739829707,0.203170028818444,0.349002849002849,0.200661000944287,0.195641875888205,0.196787148594377,0.201460885956645,0.255493895671476,0.0218531468531469,0.03890209639075,0.0286267757210504,0.0281115879828326,0.027556512378902,0.0244588744588745,0.0244060475161987,0.0274120440319447,0.0320138438243565,4
0.0273913043478261,0.0268090671316478,0.99934196095635,0.68546845124283,1,0.470573117450527,0.468605249613999,0.411778618732261,0.20028818443804,0.347340930674264,0.199480642115203,0.193510184746566,0.193716040633121,0.199340245051838,0.0179800221975583,0.0614073426573427,0.0380376053598444,0.0264743865690917,0.0281115879828326,0.027556512378902,0.0266233766233766,0.0259179265658747,0.0287071012303043,0.0326627730910664,2
0.0293478260869565,0.0285527462946818,0.0438692695766616,0.686902485659656,1,0.471601130814701,0.468605249613999,0.408940397350993,0.198366954851105,0.345679012345679,0.995514636449481,0.191378493604927,0.191589888967635,0.19698397737983,0.249722530521643,0.0600961538461538,0.0365247460557597,0.0262591476538958,0.0281115879828326,0.0273412271259419,0.025974025974026,0.0274298056155508,0.0300021584286639,0.0352584901579061,4
0.031304347826087,0.0265911072362685,1,0.688097514340344,1,0.471344127473657,0.468605249613999,0.407521286660359,0.196445725264169,0.198955365622032,0.995514636449481,0.189957366177167,0.18946373730215,0.193920829406221,0.246836847946726,0.0220716783216783,0.0430084287875513,0.0262591476538958,0.0281115879828326,0.0273412271259419,0.029004329004329,0.0289416846652268,0.0315130584934168,0.0380705169803158,4
0.0332608695652174,0.027898866608544,0.99934196095635,0.68953154875717,1,0.471344127473657,0.468605249613999,0.406338694418165,0.194524495677233,0.197056030389364,0.995514636449481,0.187825675035528,0.187101346562721,0.191800188501414,0.244617092119867,0.0222902097902098,0.0473308839420791,0.0262591476538958,0.0278969957081545,0.0273412271259419,0.0305194805194805,0.0304535637149028,0.0336714871573495,0.0410988535582955,4
0.0352173913043478,0.0298605056669573,0.99934196095635,0.691921606118547,0.679639175257732,0.471601130814701,0.468605249613999,0.189687795648061,0.192363112391931,0.194919278252612,0.995514636449481,0.185457129322596,0.184975194897236,0.189443920829406,0.242397336293008,0.0605332167832168,0.0399827101793819,0.0262591476538958,0.0278969957081545,0.0271259418729817,0.0322510822510823,0.0319654427645788,0.0351823872221023,0.0423967120917153,4
0.0373913043478261,0.0318221447253705,0.9986839219127,0.69263862332696,0.68479381443299,0.472629144178874,0.468605249613999,0.496925260170293,0.190922190201729,0.19349477682811,0.995514636449481,0.183799147323543,0.182376565083865,0.187794533459001,0.151831298557159,0.0579108391608392,0.0447374108493624,0.0264743865690917,0.0278969957081545,0.0271259418729817,0.033982683982684,0.0334773218142549,0.0360457586876754,0.0441271901362751,4
0.0395652173913043,0.034001743679163,1,0.694789674952199,0.687113402061856,0.473400154202005,0.468605249613999,0.49526963103122,0.409462055715658,0.337369420702754,0.182955618508026,0.180720037896731,0.180014174344437,0.185202639019793,0.149167591564928,0.069493006993007,0.0432245515452777,0.0264743865690917,0.0278969957081545,0.0271259418729817,0.0363636363636364,0.0358531317494601,0.0384200302180013,0.0460739779364049,4
0.0415217391304348,0.0353095030514385,0.993638955911384,0.518642447418738,0.68840206185567,0.474428167566178,0.468605249613999,0.496688741721854,0.408021133525456,0.335707502374169,0.181539187913126,0.178351492183799,0.177651783605008,0.182139491046183,0.147391786903441,0.0666520979020979,0.033931272963043,0.0264743865690917,0.0281115879828326,0.0269106566200215,0.0380952380952381,0.0369330453563715,0.0399309302827542,0.0482370754921047,4
0.0434782608695652,0.0372711421098518,0.999780653652117,0.518164435946463,0.682731958762887,0.476227190953482,0.468605249613999,0.49526963103122,0.406580211335255,0.334045584045584,0.995514636449481,0.176456655613453,0.175525631939523,0.179783223374175,0.145615982241953,0.0668706293706294,0.0425761832720985,0.0264743865690917,0.0281115879828326,0.0271259418729817,0.0424242424242424,0.0390928725701944,0.0464062162745521,0.0501838632922345,4
0.0443478260869565,0.0398866608544028,0.999780653652117,0.518164435946463,0.681701030927835,0.998714983294783,0.468605249613999,0.495033112582781,0.405859750240154,0.332621082621083,0.176817752596789,0.173614400757935,0.173399480274037,0.177662582469369,0.143840177580466,0.0858828671328671,0.0412794467257402,0.0266896254842876,0.0281115879828326,0.0271259418729817,0.0465367965367965,0.0406047516198704,0.0464062162745521,0.0523469608479342,4
0.045,0.0416303400174368,0.993638955911384,0.51744741873805,0.68298969072165,0.998714983294783,0.468347915594442,0.495506149479659,0.405139289145053,0.330959164292498,0.174929178470255,0.171482709616296,0.171273328608552,0.175541941564562,0.142286348501665,0.261582167832168,0.0438729198184569,0.0266896254842876,0.0281115879828326,0.0271259418729817,0.0495670995670996,0.0423326133909287,0.0455428448089791,0.054293748648064,4
0.0471739130434783,0.0429380993897123,0.993638955911384,0.702198852772466,0.683505154639175,0.998714983294783,0.468347915594442,0.496215704824976,0.403938520653218,0.181386514719848,0.172804532577904,0.169351018474657,0.169147176943066,0.173185673892554,0.140510543840178,0.260489510489511,0.045601901880268,0.0266896254842876,0.0283261802575107,0.0271259418729817,0.0274891774891775,0.0438444924406047,0.0477012734729117,0.0562405364481938,4
0.0484782608695652,0.0448997384481255,0.993638955911384,0.703632887189293,0.684020618556701,0.998714983294783,0.468347915594442,0.665562913907285,0.401536983669549,0.178537511870845,0.171388101983003,0.167219327333018,0.167021025277581,0.171065032987747,0.24284128745838,0.258522727272727,0.0443051653339097,0.0269048643994834,0.0283261802575107,0.0271259418729817,1,0.0462203023758099,0.0470537448737319,0.0584036340038936,4
0.0493478260869565,0.0468613775065388,0.993638955911384,0.705783938814532,0.685309278350515,0.998714983294783,0.468090581574884,0.979422894985809,0.400096061479347,0.176638176638177,0.168791312559018,0.165087636191379,0.164658634538153,0.16870876531574,0.140732519422863,0.0721153846153846,0.0453857791225416,0.0271201033146793,0.0285407725321888,0.0271259418729817,0.025974025974026,0.0479481641468682,0.047917116339305,0.0603504218040234,4
0.05,0.0496948561464691,0.993638955911384,0.716300191204589,0.687628865979381,0.474685170907222,0.468090581574884,0.979422894985809,0.400096061479347,0.324311490978158,0.166666666666667,0.162955945049739,0.162296243798724,0.16564561734213,0.239067702552719,0.0708041958041958,0.0488437432461638,0.0297029702970297,0.0285407725321888,0.0273412271259419,0.025974025974026,0.0496760259179266,0.0496438592704511,0.0618645900930132,4
0.0530434782608696,0.0516564952048823,0.993638955911384,1,0.688144329896907,0.998714983294783,0.467833247555327,0.979422894985809,0.495917387127762,0.32312440645774,0.165250236071766,0.160587399336807,0.160170092133239,0.163996229971725,0.237069922308546,0.251311188811189,0.0466825156688999,0.029272492466638,0.0287553648068669,0.0273412271259419,0.025974025974026,0.0531317494600432,0.0513706022015972,0.0642439974042829,4
0.0586956521739131,0.0538360941586748,0.993638955911384,0.999760994263862,0.689432989690722,0.472886147519918,0.467575913535769,0.979422894985809,0.49447646493756,0.321462488129155,0.163597733711048,0.158455708195168,0.157807701393811,0.160933081998115,0.235072142064373,0.250655594405594,0.0548951804625027,0.0294877313818338,0.0289699570815451,0.027556512378902,0.0261904761904762,0.0822894168466523,0.0530973451327434,0.0560242266926238,4
0.0628260869565217,0.0551438535309503,0.0554946260144769,0.999760994263862,0.699484536082474,0.473657157543048,0.468347915594442,0.979422894985809,0.493275696445725,0.319563152896486,1,0.156797726196116,0.155445310654382,0.158576814326107,0.2330743618202,0.248688811188811,0.0555435487356819,0.0299182092122256,0.0315450643776824,0.0282023681377826,0.0268398268398268,0.0550755939524838,0.0539607165983164,0.0568894657149037,4
0.065,0.0581952920662598,0.993638955911384,0.999521988527725,0.693041237113402,0.998714983294783,0.468347915594442,0.979422894985809,0.492074927953891,0.317901234567901,0.160292728989613,0.154666035054477,0.153082919914954,0.1562205466541,0.216870144284129,0.246503496503497,0.0581370218283985,0.0301334481274214,0.0311158798283262,0.0284176533907427,0.0590909090909091,0.0870410367170626,0.0565508309950356,0.0592688730261735,4
0.0665217391304348,0.0625544899738448,0.455363018205747,0.999043977055449,0.693298969072165,0.998714983294783,0.468090581574884,0.49763481551561,0.490634005763689,0.316001899335233,0.999763928234183,0.152297489341544,0.151665485471297,0.153864278982092,0.209100998890122,0.243881118881119,0.0559757942511347,0.0303486870426173,0.0313304721030043,0.0284176533907427,0.0264069264069264,1,0.0448953162097993,0.0594851827817435,4
0.068695652173913,0.0647340889276373,0.993638955911384,0.998804971319311,0.693814432989691,0.998714983294783,0.468605249613999,0.482261116367077,0.489913544668588,0.3164767331434,0.999527856468366,0.150165798199905,0.14859437751004,0.151743638077286,0.204661487236404,0.24256993006993,0.0557596714934083,0.0305639259578132,0.0315450643776824,0.0279870828848224,0.0264069264069264,1,0.0455428448089791,0.0599178022928834,4
0.0715217391304348,0.0629904097646033,0.993638955911384,0.998804971319311,0.695876288659794,0.998714983294783,0.997941327843541,0.493850520340587,0.488712776176753,0.31315289648623,1,0.148744670772146,0.146468225844555,0.15009425070688,0.203329633740289,0.240166083916084,0.0574886535552194,0.0316401205337925,0.0317596566523605,0.0282023681377826,1,0.0628509719222462,0.0610835311892942,0.0616482803374432,4
0.0728260869565217,0.0651700087183958,0.0695327922790086,0.998326959847036,0.69639175257732,0.998714983294783,0.468090581574884,0.491958372753075,0.486551392891451,0.311490978157645,0.317044381491974,0.146612979630507,0.144105835105126,0.147737983034873,0.201775804661487,0.218312937062937,0.0626755997406527,0.0318553594489884,0.0321888412017167,0.0284176533907427,0.0662337662337662,0.0647948164146868,0.0628102741204403,0.0631624486264331,4
0.0747826086956522,0.0684394071490846,0.993638955911384,0.999043977055449,0.697422680412371,0.998714983294783,0.468090581574884,0.49077578051088,0.485350624399616,0.30982905982906,0.314447592067989,0.144481288488868,0.142688400661469,0.144674835061263,0.199556048834628,0.216127622377622,0.0618111087097471,0.0322858372793801,0.0324034334763948,0.0288482238966631,0.0692640692640693,0.0665226781857452,0.0645370170515865,0.0648929266709929,4
0.0776086956521739,0.0688753269398431,0.993638955911384,0.998565965583174,0.698453608247423,0.998714983294783,0.467575913535769,0.490302743614002,0.484149855907781,0.308641975308642,0.311850802644004,0.142586451918522,0.140562248995984,0.142554194156456,0.197336293007769,0.215253496503497,0.0631078452561055,0.0327163151097719,0.0334763948497854,0.0292787944025834,0.029004329004329,0.0691144708423326,0.0662637599827326,0.0666234047155527,4
0.0693478260869565,0.0717088055797733,0.0752357973239745,0.998326959847036,0.699742268041237,0.998714983294783,0.468090581574884,0.489829706717124,0.48342939481268,0.381054131054131,0.310434372049103,0.141165324490763,0.138436097330498,0.140904806786051,0.194228634850167,0.214597902097902,0.0363086232980333,0.0404649160568231,0.0339055793991416,0.0299246501614639,0.0277056277056277,0.0704103671706263,0.068206345780272,0.0683538827601125,4
0.0704347826086957,0.0695292066259808,0.993638955911384,0.998087954110899,0.700773195876289,0.998714983294783,0.466803911477097,0.489356669820246,0.481988472622478,0.380816714150048,0.307837582625118,0.139033633349124,0.136782423812899,0.138548539114043,0.192008879023307,0.229239510489511,0.0367408688134861,0.0344382264313388,0.0343347639484978,0.0303552206673843,0.0303030303030303,0.072354211663067,0.0701489315778113,0.0703006705602423,1
0.0723913043478261,0.0712728857890148,0.074797104628208,0.99689292543021,0.702061855670103,0.998714983294783,0.466803911477097,0.488883632923368,0.48030739673391,0.381291547958215,0.305712936732767,0.145665561345334,0.14103472714387,0.135249764373233,0.188679245283019,0.227491258741259,0.0367408688134861,0.051872578562204,0.0347639484978541,0.0307857911733046,0.0287878787878788,0.0736501079913607,0.0720915173753507,0.072247458360372,1
0.0741304347826087,0.0738884045335658,0.0822548804562404,0,0.703350515463918,0.998714983294783,0.46551724137931,0.488174077578051,0.478866474543708,0.38034188034188,0.304296506137866,0.161297963050687,0.14103472714387,0.132893496701225,0.18645948945616,0.205201048951049,0.0380376053598444,0.0475678002582867,0.0351931330472103,0.0310010764262648,0.0285714285714286,0.0764578833693304,0.0740341031728901,0.0739779364049318,1
