"target","V2","V3","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
1,0.312252964426877,0.4375,0,0,0.0513308006260031,0.00164697236634916,0.0347826097650553,0.000630495307957556,0.151303898568672,0.154781191691906,0.182621497182463,0.114575215445823,0.809701496033359,0.317647056955017,0.303605348739238,0.182621497182463,0.40736422,0.237034439879896
1,0.00395256916996047,0.1375,0,0,0.0741445080440669,0.00240883662136348,0.0534161616511701,0.00110336600850435,0.130648075310552,0.126418158236776,0.167157575352301,0.0958690562472625,0.763059704067582,0.337647068602076,0.318785599098402,0.167157575352301,0.45768142,0.216639958446481
1,0.470355731225296,0.520833333333333,0,0,0.0209125500761903,0.000422013648229175,0.0223602492943945,0.000320590820628663,0.0436354242799512,0.0567260938956734,0.0478645067903939,0.0265003883398164,0.910447757209289,0.16235294516263,0.45161291440901,0.0530191454122301,0.52954143,0.355831983232873
1,0.573122529644269,0.470833333333333,0,0,0.017110263453281,0.000168058432716384,0.00869564852822059,7.74761087722466e-05,0.0420862391041437,0.054294977992666,0.0486008843991098,0.0233826958415372,0.90485074801668,0.172941180394464,0.440227721516298,0.0508100132488217,0.56349206,0.339023299232262
1,0.0869565217391304,0.308333333333333,0,0,0.0494296617632178,0.00106063626529466,0.0397515552949345,0.000694613433723774,0.125225927195226,0.137763380370854,0.145066280227789,0.091971937117009,0.880597014649699,0.256470594961938,0.330170803945573,0.145066280227789,0.39975148,0.27822795862544
1,0.541501976284585,0.4375,0,0,0.0209125480229583,0.000153119958246212,0.00993788882373361,0.000149609058145926,0.0451846136385628,0.0551053470429931,0.0544918979787047,0.0257209659167275,0.888059703647806,0.187058829134948,0.434535110553813,0.0552282808893352,0.5591711,0.311098232892602
1,0.901185770750988,0.470833333333333,0,0,0.0304182560250982,7.4692558895751e-05,0.0198757754114425,0.000245786293681664,0.0410534489869388,0.05186385698431,0.0471281285189387,0.024162118966107,0.895522389287703,0.170588240525952,0.453510449119465,0.0500736356401058,0.5458554,0.336852198351911
1,0.08300395256917,0.4375,0,0,0.0133079805946304,0.000108304343249051,0.00745341382276933,9.61772686408425e-05,0.039246063493294,0.0494327388932961,0.0463917522357014,0.0218238502938784,0.89179104478865,0.175294121321799,0.449715389945234,0.0486008843991098,0.57539684,0.32645020347408
1,0.474308300395257,0.204166666666667,0,0,0.0779467789255307,0.00234908316715713,0.0645962717642067,0.00207315420887162,0.186418797410342,0.179902751863069,0.233431500490195,0.14263445073626,0.729477615329834,0.40117647999308,0.250474421248771,0.233431500490195,0.4223002,0.212881557444442
1,0.126482213438735,0.575,0,0,0.019011409160173,0.00025395480208898,0.0161490683882566,0.000109535113227675,0.0379550765439218,0.0299837919771782,0.0574374097390471,0.0249415427921577,0.766791048566635,0.234117655093426,0.481973452698494,0.0574374097390471,0.5783389,0.177695738825252
1,0.312252964426877,0.35,0,0,0.0418250994679699,0.00101582051921191,0.021118001172795,0.000398066646715835,0.149238325305603,0.155591578246285,0.176730480289172,0.113795793022734,0.830223882886361,0.298823535889273,0.313093005213715,0.176730480289172,0.39043593,0.247932384204525
1,0.375494071146245,0.304166666666667,0,0,0.0513308143142166,0.00128844770854307,0.036024833290383,0.00164837342809224,0.166279376182165,0.171799024893023,0.198821795295863,0.126266558806966,0.819029853083231,0.327058833370242,0.278937407750001,0.198821795295863,0.39879107,0.242637516975759
1,0.569169960474308,0.379166666666667,0,0,0.0304182443901167,0.000612480619498438,0.0583850870568269,0.00107130811056821,0.160857221095499,0.161264174726614,0.197349049356782,0.121590024268433,0.785447766024588,0.344705874442907,0.284630018712486,0.197349049356782,0.41776258,0.228103622913899
1,0.0671936758893281,0.529166666666667,0,0,0.0304182505498128,0.000567664066735073,0.0186335373519542,0.000216398728304311,0.0400206588697338,0.0534846045663258,0.043446242463577,0.0233826958415372,0.914179103387447,0.157647063307958,0.45540798382992,0.0486008843991098,0.5438712,0.366324256959295
1,0.541501976284585,0.508333333333333,0,0,0.0228136903077969,0.000448155776881825,0.0260869534107482,0.000152280530405154,0.0449264168063956,0.0567260938956734,0.0522827691289929,0.0257209659167275,0.901119403517626,0.177647065425605,0.436432658926507,0.0544918979787047,0.5582011,0.330137541108429
1,0.474308300395257,0.425,0,0,0.0589353560771442,0.00154240387190557,0.0658384952895344,0.00110336672983375,0.141234194925924,0.145867100047545,0.168630341173562,0.107560399608405,0.820895524493206,0.296470586491349,0.326375724277983,0.168630341173562,0.39658895,0.244863245826454
1,0.371541501976285,0.191666666666667,0,0,0.0627376235365546,0.00343959595788482,0.0472049568195679,0.00123961719617164,0.183320434030068,0.179902751863069,0.228276893017107,0.138737338620816,0.751865673928631,0.390588244761246,0.244781810286286,0.228276893017107,0.42569095,0.219109146063592
6,0.549407114624506,0.0583333333333333,0,0,0.0342204909750015,0.00147891750319446,0.0248447097611981,8.54902074436679e-05,0.89233155359664,0.85899516093189,0.943299006308549,0.869056843521221,0.319029876590693,0.587058825958477,0.368121463999078,0.943299006308549,0.17250364,0.115773574617501
6,0.557312252964427,0.0916666666666667,0,0,0.0171102230730512,0.000628816254694881,0.0111801514794937,0.000252178714760221,0.770978575398252,0.705834705881967,0.852724610804679,0.745908023510272,0.138059744785864,0.705882331141869,0.360531321741698,0.852724610804679,0.24777646,0.106797598081675
6,0.256916996047431,0.125,0,0,0.0209125767682066,0.000330467570229614,0.00869571784498647,0.000236403572752284,0.764781855609043,0.69367912636693,0.854197350116367,0.737334376856294,0.0988805796913293,0.741176487404844,0.343453523009841,0.854197350116367,0.26204562,0.107347168222168
6,0.648221343873518,0.366666666666667,0,0,0.0304183094091308,0.000478032796406722,0.0173913216527129,0.000341963182979294,0.651174838146393,0.576175045187804,0.782032394830395,0.583787963093127,0.108209012300901,0.912941200512111,0.0569260242358557,0.782032394830395,0.33041757,0.140417487632112
6,0.897233201581028,0.0375,0,0,0.036121645237027,0.000494752522490255,0.0186335384699666,0.000542997518833147,0.871417532809219,0.831442470271009,0.93151695926718,0.844894720346228,0.279850761869291,0.625882369259515,0.345351054304736,0.93151695926718,0.18889166,0.116872479867268
6,0.486166007905138,0.075,0,0,0.0342205782373626,0.000717045887219598,0.0236024348073022,0.000654546305368284,0.895429896062894,0.869529974631523,0.94698085458777,0.864380315997496,0.369403009697315,0.590588223584775,0.311195456841021,0.94698085458777,0.16561614,0.129778715589646
6,0.612648221343874,0.0875,0,0,0.0266158263603578,0.000164325054370273,0.0583850535164563,0.00075071484888484,0.950167883816201,0.946515493893967,0.969808579014664,0.931410812738556,0.505597034379176,0.450588226761246,0.398481998873002,0.969808579014664,0.113055356,0.128162540203979
6,0.0790513833992095,0.329166666666667,0,0,0.0228137327412588,4.48152892998658e-05,0.0173913216527129,0.000406081647770327,0.79111801056911,0.772285229110901,0.851988241148835,0.743569735196579,0.451492528228726,0.610588214055363,0.195445928307811,0.851988241148835,0.17969723,0.158874438852473
6,0.0276679841897233,0.116666666666667,0.333333323333334,0,0.0475285776532865,0.00113906225799582,0.040993787764361,0.000504929865061305,0.790343424952546,0.747974106547602,0.874815899301797,0.740452073563458,0.28917914410573,0.723529425155709,0.178368129575953,0.874815899301797,0.22295359,0.142028912029578
6,0.478260869565217,0,0,0,0.0342205337506687,0.000313713822391518,0.0645963053045773,0.00364404934689153,1,0.998379270651372,1,1,0.503731364648306,0.368235304892734,0.533206845478506,1,0.09277301,0.0877216082078274
6,0.1699604743083,0.283333333333333,0,0,0.0152091119288982,0.000347139732407909,0.0173913216527129,0.00029119087723893,0.751097358670716,0.684764969082374,0.838733454795777,0.720966477912191,0.136194024681861,0.72941175100346,0.324478192983088,0.838733454795777,0.2580791,0.111842946096178
6,0.0237154150197628,0.0291666666666667,0,0,0.0437262657071822,0.000735719434065154,0.0211180302411161,0.000269834290362119,0.966434251477436,0.972447382272669,0.977908711502881,0.946999191052247,0.567164185871018,0.415294134027682,0.392789387910517,0.977908711502881,0.096352234,0.139266674058958
6,0.739130434782609,0.129166666666667,0,0,0.0266159988318479,0.000548875467068071,0.0372671060082543,0.000912415403123638,0.759359721436397,0.697730942445145,0.836524279554313,0.735775475891645,0.166044757166825,0.681176484228374,0.371916526588869,0.836524279554313,0.24193405,0.106399858108296
6,0.596837944664032,0.0291666666666667,0,0,0.0266159577672074,0.000459225017908309,0.0124223973650685,0.000196320192845576,0.781564729870325,0.709076164579223,0.864506591572116,0.762275873350713,0.0839552218443696,0.714117648740484,0.402277061462793,0.864506591572116,0.2546684,0.098913744466169
6,0.470355731225296,0.2625,0,0,0.0114068879295657,8.96315123325331e-05,0.0111801514794937,5.61035401214093e-05,0.710043902712437,0.649918996352666,0.816642100024727,0.653936051319219,0.19216423414527,0.810588277584775,0.136622389854859,0.816642100024727,0.2767844,0.138269184779949
6,0.561264822134387,0.0541666666666667,0,0,0.0437262212204883,0.00091498312424172,0.019875756628835,0.000822855722783228,0.889749578303628,0.858184752497445,0.938880722099553,0.866718632370424,0.332089547915739,0.577647049543253,0.370018995293973,0.938880722099553,0.16939692,0.116663302082855
6,0.711462450592885,0.0666666666666667,0,0,0.0247148017941552,0.000466829979155373,0.0111801235291849,0.000184339221803626,0.962561393108022,0.96677475661892,0.971281318326353,0.947778606460527,0.555970167485798,0.40117647999308,0.426944985374232,0.971281318326353,0.09626316,0.130886065175332
6,0.41897233201581,0.0416666666666667,0,0,0.0228135144142535,0.000520710143121273,0.0260869534107482,0.00029448150979572,0.883811042101039,0.844408450927135,0.940353461411241,0.860483196867242,0.279850761869291,0.611764694048443,0.368121463999078,0.940353461411241,0.18402189,0.113117721849115
6,0.889328063241107,0.3,0,0,0.0304182662912583,0.000522848623157542,0.023602405738981,0.000366007125788561,0.631809988592099,0.543760166481039,0.774668598861056,0.564302367441859,0.0242537904565312,0.96588237667128,0.0569260242358557,0.774668598861056,0.36206177,0.135163482259466
6,0.363636363636364,0.075,0,0,0.0418251542208239,0.00123990469471979,0.0310559369530474,0.00113543155253206,0.895688114506216,0.867909245282895,0.946244418657994,0.867498005689852,0.356343287999137,0.585882367141868,0.332068318162669,0.946244418657994,0.16648434,0.125307666357405
6,0.233201581027668,0.170833333333333,0,0,0.0247148428587957,0.000601280665963241,0.0173912948204165,0.000534320142637175,0.778208134104048,0.736628855240104,0.856406525357831,0.734216638060276,0.298507459177991,0.690588260643598,0.222011383514145,0.856406525357831,0.21837935,0.136736176869722
6,0.703557312252964,0.375,0,0,0.0152092426513371,0.000388403704116007,0.013664558058102,0.000237773853346517,0.940614498547312,0.922204188996792,0.975699602535349,0.91971937117009,0.406716421105758,0.522352955750865,0.383301714358241,0.975699602535349,0.14110672,0.120107751740889
6,0.438735177865613,0.0791666666666667,0,0,0.0190114656240537,0.000274437178941119,0.0273292015323477,0.000519416683920614,0.789568839335983,0.735008125891476,0.862297482604584,0.763834711182082,0.20522392226136,0.667058840782007,0.354838727857012,0.862297482604584,0.22538376,0.110610308083118
6,0.403162055335968,0.220833333333333,0,0,0.0228136903077969,0.000705044294832081,0.0298136060985338,0.000662855522255491,0.758326917376512,0.70259321801129,0.836524279554313,0.7279812867348,0.20708959199223,0.68588234067128,0.322580661688192,0.836524279554313,0.2367968,0.11562404439874
6,0.683794466403162,0.1625,0,0,0.0342205782373626,0.000766462838644519,0.0211180302411161,0.00068712338734815,0.749031750550945,0.690437587442768,0.833578800930937,0.714731049423818,0.190298547623356,0.714117648740484,0.294117675186963,0.833578800930937,0.2473368,0.118670552628064
6,0.312252964426877,0.120833333333333,0,0,0.0209125343347448,0.000578926739687395,0.0161490757671382,0.000557012371870779,0.771753195871517,0.701782809576846,0.854933719772211,0.749805093536864,0.104477656048117,0.712941189923875,0.383301714358241,0.854933719772211,0.2540513,0.10231961542849
6,0.260869565217391,0.25,0,0,0.0570342206364123,0.000896314014139498,0.0335403415192334,0.000216397718443162,0.87813065462837,0.842787721578507,0.933726068234712,0.851909529168838,0.309701527936344,0.605882378788927,0.34724860267743,0.933726068234712,0.17967218,0.11825714950277
6,0.359683794466403,0.1875,0,0,0.015209068126615,2.9876833988358e-05,0.0186335384699666,0.000408754079397647,0.878388873071693,0.845218779134674,0.932253328923024,0.851909529168838,0.324626868992259,0.597647061190311,0.345351054304736,0.932253328923024,0.17606053,0.120435435623229
6,0.260869565217391,0.0875,0,0,0.0323193777776166,0.00107171763678076,0.0397515687110827,0.000945606221004032,0.879938044304819,0.839546226414475,0.942562636652705,0.851130155849411,0.274253769467726,0.640000002117647,0.328273255572879,0.942562636652705,0.19062504,0.119266440706534
6,0.490118577075099,0.145833333333333,0.333333323333334,0,0.0209124912168723,0.000616723295645215,0.0484472317734639,0.000563888588573053,0.868319190342965,0.822528385920003,0.934462437890556,0.840997608230784,0.240671680729978,0.654117634975779,0.33965846042005,0.934462437890556,0.20012376,0.115247071112305
3,0.395256916996047,0.458333333333333,0.333333323333334,0,0.0228136903077969,0.000850315976793412,0.0335403705875546,0.000640680421276844,0.023754197095405,0.00810372842871741,0.0397643590591726,0.0218238502938784,0.718283585190883,0.214117650858131,0.56356737693687,0.0397643590591726,0.8435185,0.088138436073733
3,0.0790513833992095,0.4625,0,0,0.0152091263015224,0.000407057789791941,0.00993788770572126,0.000291191093637748,0.00387296712232276,0,0.00810014706848198,0.00311769284901971,0.80597015321341,0.152941181453287,0.573055042974914,0.00810014706848198,0.5555556,0.100662594974646
3,0.173913043478261,0.325,0,0,0.0266159680333675,0.000343586344672036,0.017391302199298,0.00034196350757752,0.0160082635478935,0.000810372769938191,0.042709868831297,0.0023382696543018,0.723880606137224,0.263529421979239,0.478178381569804,0.042709868831297,0.9861111,0.154494481005322
3,0.0671936758893281,0.316666666666667,0,0,0.0532319394887883,0.00197900250716332,0.0422360179977629,0.00126013014504386,0.0203976257288188,0.00891410039638655,0.0375552268957642,0.0132501938191678,0.748134334466891,0.218823531653979,0.525616711760025,0.0375552268957642,0.86277056,0.136768308994871
3,0.201581027667984,0.379166666666667,0,0,0.0247148315660196,0.0005116444849667,0.0186335384699666,0.000408753430201193,0.0201394268052495,0.00486223691136335,0.0419734912225811,0.0116913475700281,0.722014933048145,0.241176471522491,0.516129046746649,0.0419734912225811,0.89973545,0.131358209317292
3,0.209486166007905,0.333333333333333,0,0,0.049429654919111,0.00155360735466842,0.0186335384699666,0.000184339863786785,0.022721404886798,0.00405186421435871,0.0530191454122301,0.00857365507174887,0.697761201360269,0.282352943044983,0.474383318980013,0.0530191454122301,0.94481075,0.143948579870029
3,0.312252964426877,0.316666666666667,0,0.5,0.83460086760688,0.577781354061798,1,1,0.470178140051995,0.428687215791631,0.523564060945773,0.45284491183648,0.397388072451409,0.498823546477509,0.430740047964022,0.523564060945773,0.30628127,0.104429054189889
3,0.549407114624506,0.470833333333333,0,0,0.0342205337506687,0.000448155988635484,0.0248447209413217,0.000758731487357053,0.017557448723701,0.00162074553987638,0.0405007353424099,0.00857365507174887,0.718283585190883,0.245882359730104,0.512333982449078,0.0405007353424099,0.97376543,0.130394161623079
3,0.268774703557312,0.533333333333333,0,0,0.0969581607092767,0.00178806685446191,0.0472049679996914,0.00120381732987766,0.12600051978313,0.116693680038036,0.149484531299819,0.109898673892481,0.729477615329834,0.274117657211073,0.45540798382992,0.158321066580846,0.38661182,0.225183695783649
3,0.0316205533596838,0.2875,0,0,0.100760458967167,0.0138666913914272,0.372670769399331,0.0515830583493983,0.164730191006358,0.126418158236776,0.209867446171816,0.153546378689123,0.516791035973352,0.387058815370242,0.489563581293635,0.209867446171816,0.5142537,0.102853287385849
3,0.0197628458498024,0.291666666666667,0,0.5,0.140684412728245,0.00881373684303931,0.127950320003086,0.0205632327556599,0.0870126580019414,0.0559157204693332,0.125184100698202,0.0763834746256126,0.591417909163372,0.335294108615917,0.497153716719896,0.125184100698202,0.6281558,0.110064129107349
3,0.288537549407115,0.491666666666667,0,0,0.00760456297965853,2.9877066917383e-05,0.0024844718705297,2.1372738087197e-05,0.0036147688958875,0,0.0103092785691511,0,0.80783582294428,0.164705888207612,0.552182177213039,0.0103092785691511,1,0.15944851939146
3,0.158102766798419,0.266666666666667,0,0.5,0.526615995409795,0.0192960592442371,0.595031061178195,0.0228759446281092,0.383423714436056,0.346029165689053,0.433726035097746,0.36554947418396,0.453358231541685,0.463529421979239,0.430740047964022,0.433726035097746,0.29780185,0.115403820147061
3,0.138339920948617,0.558333333333333,0,0,0.0095057045800865,0.000197935512742327,0.0285714272937002,0.00148807571525646,0.00593854944813476,0.00243111838274812,0.00957290096043519,0.0054559625734696,0.80783582294428,0.150588240525952,0.574952576319146,0.00957290096043519,0.25185186,0.0861598929130617
3,0.367588932806324,0.554166666666667,0,0,0.0152091252749064,0.000119508213218591,0.0111801228583775,0.000120221600967982,0.00800413177394676,0,0.0228276873134927,0,0.776119407295611,0.204705888207612,0.519924114459779,0.0228276873134927,1,0.15944851939146
3,0.0671936758893281,0.329166666666667,0,0,0.036121672613454,0.000377197962647461,0.0149068321175881,0.00016029546654,0.019623031746647,0.00405186421435871,0.0456553759524641,0.00701480882260923,0.720149259959066,0.261176472581315,0.485768511872725,0.0456553759524641,0.9261464,0.147709146516867
3,0.264822134387352,0.383333333333333,0,0,0.0228136920188236,0.000582602621873306,0.0248447164692723,0.000694613772748588,0.0149754706421525,0.000810372769938191,0.0375552268957642,0.00467653944889978,0.731343290098017,0.24352941033218,0.502846310604582,0.0375552268957642,0.9876543,0.14415963790419
3,0.173913043478261,0.404166666666667,0,0.5,0.872623610642052,0.0129022522925863,0.60993787764361,0.0114914848621178,0.347276032448522,0.304700180751217,0.405007353424099,0.326578331985087,0.429104508249331,0.490588250055363,0.41176471793727,0.405007353424099,0.35897508,0.114776454673264
3,0.229249011857708,0.366666666666667,0,0,0.0266159731664475,0.000836557736551021,0.0223602457167549,0.000256472716502326,0.0142008787513828,0.000810372769938191,0.0368188492870482,0.00311769284901971,0.73694030432794,0.24352941033218,0.497153716719896,0.0368188492870482,0.9861111,0.150156761625714
3,0.260869565217391,0.520833333333333,0,0,0.230038059051021,0.00373931632205271,0.0596273262343276,0.00230624971028376,0.108184869347324,0.0656401950213954,0.167893964890324,0.0857365507174887,0.505597034379176,0.443529420920415,0.409867186642374,0.167893964890324,0.66081303,0.123670774648626
3,0.889328063241107,0.4125,0,0,0.0114068448116931,8.96311594097679e-05,0.0111801228583775,0.000152280653031151,0.0116188999727002,0.000810372769938191,0.0294550824782395,0.00311769284901971,0.755597021785893,0.220000001058824,0.516129046746649,0.0294550824782395,0.9777778,0.149109076393624
3,0.909090909090909,0.470833333333333,0,0,0.117870736108662,0.0150879170942074,0.040993787764361,0.00464055385677573,0.0209140207874213,0.0105348457903958,0.0390279827759353,0.0116913475700281,0.755597021785893,0.223529419861592,0.510436447738623,0.0390279827759353,0.895369,0.155328455708073
3,0.403162055335968,0.475,0,0,0.0323193948878834,0.000834671566041328,0.0186335413767987,0.000498593419143626,0.012393493954872,0.00324149115268631,0.0257731950973992,0.00701480882260923,0.766791048566635,0.198823535889273,0.538899446194312,0.0257731950973992,0.9238095,0.13541380729505
3,0,0.291666666666667,0,0,0.416349838706647,0.269688996392524,0.206211162347133,0.148134339241747,0.148721930247,0.102106970033282,0.202503676712049,0.13639906433674,0.464552249926904,0.424705878678201,0.481973452698494,0.202503676712049,0.5952822,0.101695674695305
3,0.905138339920949,0.470833333333333,0,0,0.0095057045800865,0.000108304363416066,0.00621118023533042,0.000109535199787202,0.00464756040736051,0,0.0132547863530575,0,0.800373137304383,0.174117651916955,0.544592045202338,0.0132547863530575,1,0.15944851939146
3,0.225296442687747,0.408333333333333,0,0,0.0304182526030448,0.00025395480208898,0.063354032586706,0.00121022987604628,0.0299509412843049,0.0105348457903958,0.0559646571725725,0.0210444264678277,0.69029852243679,0.263529421979239,0.512333982449078,0.0559646571725725,0.8644824,0.127653479372779
3,0.229249011857708,0.454166666666667,0,0,0.0741444909338,0.0020026485341,0.0322981269380045,0.00134876948121206,0.132971860045604,0.0769854098621184,0.219440344481293,0.0950896268093647,0.404850768165933,0.577647049543253,0.296015206481858,0.219440344481293,0.6812664,0.136471598869533
3,0.549407114624506,0.475,0,0,0.0228136858591275,0.000224077994317742,0.0596273262343276,0.00272502239428504,0.0273689659912925,0.011345219216736,0.0515463908575376,0.0171473101434977,0.714552245729143,0.254117645564014,0.502846310604582,0.0515463908575376,0.85319865,0.135971318133137
3,0.49802371541502,0.55,0,0,0.0513308006260031,0.000123242787468701,0.0198757740698277,0.000438140858525961,0.0291763486964012,0.00648298230537263,0.0625920503491012,0.015588464595839,0.667910452084261,0.298823535889273,0.478178381569804,0.0625920503491012,0.915376,0.132081282860827
3,0.0869565217391304,0.491666666666667,0,0,0.0171102668753344,7.8427298515385e-05,0.00869565121145023,0.000109535221427084,0.0036147688958875,0,0.0103092785691511,0,0.80783582294428,0.164705888207612,0.552182177213039,0.0103092785691511,0.7777778,0.15944851939146
2,0.75098814229249,0.45,0,0,0.0380228012100791,0.00130466622379901,0.0211180436572644,0.000557012011206083,0.277820820381745,0.26418150943421,0.319587611785069,0.246297724199603,0.651119407715388,0.397647050602076,0.335863397830259,0.319587611785069,0.27171725,0.174288289796178
2,0.861660079051383,0.2875,0,0,0.0437262006881681,0.000332382156063657,0.0149068321175881,0.000673239671994121,0.27678803723588,0.264991917868654,0.319587611785069,0.242400626113776,0.664179112622521,0.402352938809689,0.314990519430812,0.319587611785069,0.28296396,0.181566434385873
2,0.533596837944664,0.141666666666667,0,0,0.0418250892018098,0.00155730285936008,0.0459627243501413,0.00110097451303563,0.369997428969711,0.350891404788423,0.422680423986153,0.332034274917092,0.583955230239892,0.471764697224914,0.284630018712486,0.422680423986153,0.25936732,0.167589043885449
2,0.256916996047431,0.620833333333333,0,0,0.10266162520638,0.00407822119666228,0.0621118023533042,0.000309904397808001,0.159308035919691,0.132901126684774,0.209131069888578,0.131722529798206,0.600746274608766,0.40823528583391,0.370018995293973,0.209131069888578,0.4260139,0.152006323011294
2,0.74703557312253,0.391666666666667,0,0,0.064638800041927,0.00231547413055964,0.0484471870529697,0.00121023182363564,0.318874262397344,0.300648284446096,0.37334314010793,0.278254092649911,0.60634330059242,0.468235310186851,0.267552219980628,0.37334314010793,0.29599184,0.175953318099393
2,0.142292490118577,0.279166666666667,0,0,0.034220554282989,0.00017926192556274,0.0571428747116227,0.00207315319901047,0.305447990873679,0.299837919771782,0.343888075523652,0.269680417936698,0.697761201360269,0.388235284775087,0.303605348739238,0.343888075523652,0.25891644,0.194421651545905
2,0.778656126482213,0.483333333333333,0,0,0.0836501920918331,0.00442180663381863,0.191304323521471,0.0429484930528852,0.284017561084975,0.277147490090336,0.319587611785069,0.252533117613932,0.695895531629399,0.369411774297578,0.335863397830259,0.319587611785069,0.24899939,0.190682053041342
2,0.75098814229249,0.375,0,0,0.038022845696773,0.000785871775697617,0.0248447231773464,0.000855743365919849,0.31396850934062,0.284440845092714,0.378497780717984,0.27357754408176,0.529850774462575,0.515294096968858,0.269449751275524,0.378497780717984,0.32273299,0.159464048239822
2,0.956521739130435,0.454166666666667,0,0,0.152091269859331,0.00439615620724593,0.0347825874048082,0.00132280176733892,0.333591542481535,0.326580245758349,0.37334314010793,0.297739653227135,0.679104487260526,0.40117647999308,0.301707817444343,0.37334314010793,0.2453213,0.190281308025955
2,0.905138339920949,0.441666666666667,0,0,0.11216733320852,0.000936715442609515,0.0322981090498069,0.000620821703737255,0.272140467765777,0.244732589503506,0.32989691951475,0.236944669152154,0.557835820425624,0.472941156041523,0.309297925546126,0.32989691951475,0.33502588,0.157460893952991
2,0.592885375494071,0.325,0,0,0.287072259155114,0.00461554106488293,0.0161490630217973,0.000281089365996262,0.22101730119341,0.199351708260549,0.27172312023768,0.18784100037908,0.6138059795159,0.42705883866436,0.326375724277983,0.27172312023768,0.35127252,0.167482171832835
2,0.691699604743083,0.370833333333333,0,0,0.0665399149503386,0.000780538911045716,0.0322981403541528,0.000470199585990903,0.386005689729069,0.367098858728516,0.443298973171583,0.342946216899572,0.580223890778152,0.497647077072664,0.246679324503383,0.443298973171583,0.26862052,0.174256359126359
